NUMBER LOVE_H LOVE_L LOVE_K
7542 -6.208329219 0.00025060031 -0.0003555548
7543 -6.208329397 0.00025056708 -0.0003555087
7544 -6.208329407 0.00025053387 -0.00035546844
7545 -6.208329464 0.00025050066 -0.00035541412
7546 -6.208329683 0.00025046746 -0.00035536342
7547 -6.20832969 0.00025043427 -0.0003553264
7548 -6.208329886 0.0002504011 -0.00035527817
7549 -6.208329956 0.00025036793 -0.0003552298
7550 -6.208330051 0.00025033476 -0.00035518274
7551 -6.208330178 0.00025030162 -0.00035513284
7552 -6.2083303 0.00025026847 -0.00035508686
7553 -6.208330348 0.00025023534 -0.00035504829
7554 -6.208330484 0.00025020221 -0.00035499602
7555 -6.208330572 0.00025016909 -0.00035494646
7556 -6.2083308 0.00025013599 -0.0003548969
7557 -6.208330802 0.00025010289 -0.00035485392
7558 -6.208330952 0.0002500698 -0.00035480993
7559 -6.208331093 0.00025003672 -0.00035475938
7560 -6.208331134 0.00025000364 -0.00035471399
7561 -6.208331256 0.00024997058 -0.00035465748
7562 -6.208331386 0.00024993752 -0.00035461213
7563 -6.20833147 0.00024990448 -0.00035457229
7564 -6.208331558 0.00024987144 -0.00035452723
7565 -6.208331686 0.00024983841 -0.00035448231
7566 -6.208331801 0.00024980539 -0.00035442828
7567 -6.208331925 0.00024977238 -0.00035438765
7568 -6.208331964 0.00024973937 -0.00035433887
7569 -6.208332133 0.00024970638 -0.00035429356
7570 -6.208332209 0.0002496734 -0.00035424772
7571 -6.208332287 0.00024964042 -0.00035419912
7572 -6.208332439 0.00024960744 -0.00035415467
7573 -6.208332578 0.00024957449 -0.00035410451
7574 -6.208332629 0.00024954153 -0.00035406303
7575 -6.208332759 0.0002495086 -0.00035401247
7576 -6.208332901 0.00024947566 -0.00035396419
7577 -6.208332958 0.00024944274 -0.00035392032
7578 -6.208333038 0.00024940982 -0.00035387264
7579 -6.20833317 0.00024937692 -0.00035382721
7580 -6.208333271 0.00024934402 -0.00035377228
7581 -6.208333417 0.00024931113 -0.0003537275
7582 -6.208333558 0.00024927825 -0.00035368531
7583 -6.208333596 0.00024924537 -0.00035364064
7584 -6.208333664 0.0002492125 -0.00035358959
7585 -6.208333888 0.00024917965 -0.00035354486
7586 -6.20833384 0.0002491468 -0.00035349853
7587 -6.208334043 0.00024911397 -0.00035344968
7588 -6.208334163 0.00024908114 -0.00035340448
7589 -6.208334305 0.00024904832 -0.00035335452
7590 -6.208334341 0.00024901551 -0.00035331471
7591 -6.208334462 0.00024898271 -0.00035326411
7592 -6.208334599 0.00024894991 -0.00035321848
7593 -6.208334676 0.00024891712 -0.00035316678
7594 -6.208334801 0.00024888435 -0.00035312043
7595 -6.20833487 0.00024885158 -0.00035308222
7596 -6.208335085 0.00024881882 -0.00035302456
7597 -6.208335181 0.00024878606 -0.00035298388
7598 -6.2083352 0.00024875332 -0.00035293666
7599 -6.208335358 0.00024872059 -0.00035289394
7600 -6.208335394 0.00024868786 -0.00035284692
7601 -6.208335596 0.00024865514 -0.00035279648
7602 -6.208335707 0.00024862244 -0.00035275559
7603 -6.208335727 0.00024858974 -0.00035270834
7604 -6.20833588 0.00024855704 -0.00035266229
7605 -6.208335991 0.00024852436 -0.00035261119
7606 -6.208336093 0.00024849169 -0.00035257209
7607 -6.208336181 0.00024845902 -0.00035251977
7608 -6.208336289 0.00024842636 -0.00035247678
7609 -6.208336407 0.00024839371 -0.00035242686
7610 -6.208336469 0.00024836107 -0.0003523812
7611 -6.20833661 0.00024832845 -0.00035233907
7612 -6.208336724 0.00024829582 -0.00035229206
7613 -6.208336794 0.0002482632 -0.000352246
7614 -6.208336873 0.00024823059 -0.000352193
7615 -6.208336981 0.000248198 -0.00035215198
7616 -6.208337141 0.00024816542 -0.00035211165
7617 -6.208337218 0.00024813283 -0.00035205922
7618 -6.2083373 0.00024810026 -0.00035201463
7619 -6.208337472 0.0002480677 -0.00035197143
7620 -6.208337538 0.00024803514 -0.00035192291
7621 -6.208337591 0.0002480026 -0.00035187903
7622 -6.208337705 0.00024797006 -0.00035182938
7623 -6.208337869 0.00024793754 -0.00035177775
7624 -6.208337959 0.00024790502 -0.00035173526
7625 -6.208338061 0.0002478725 -0.00035169478
7626 -6.208338155 0.00024784 -0.00035165185
7627 -6.208338274 0.0002478075 -0.00035159684
7628 -6.208338297 0.00024777502 -0.00035155201
7629 -6.208338501 0.00024774254 -0.00035150001
7630 -6.20833865 0.00024771008 -0.00035145605
7631 -6.208338749 0.00024767761 -0.00035141956
7632 -6.208338802 0.00024764516 -0.00035136725
7633 -6.208338864 0.00024761272 -0.00035132364
7634 -6.208339003 0.00024758028 -0.00035127698
7635 -6.20833917 0.00024754786 -0.00035122649
7636 -6.208339248 0.00024751543 -0.00035118515
7637 -6.208339301 0.00024748303 -0.00035113512
7638 -6.208339455 0.00024745064 -0.00035109023
7639 -6.208339493 0.00024741824 -0.00035104538
7640 -6.208339588 0.00024738584 -0.00035100003
7641 -6.208339783 0.00024735348 -0.00035095357
7642 -6.208339907 0.00024732111 -0.00035090787
7643 -6.208339982 0.00024728876 -0.00035086216
7644 -6.208340111 0.0002472564 -0.00035081642
7645 -6.208340164 0.00024722405 -0.00035077225
7646 -6.208340312 0.00024719172 -0.00035072955
7647 -6.208340371 0.0002471594 -0.00035067578
7648 -6.208340397 0.00024712708 -0.0003506351
7649 -6.208340598 0.00024709477 -0.00035058767
7650 -6.208340674 0.00024706248 -0.00035054225
7651 -6.208340784 0.00024703018 -0.00035050063
7652 -6.208340965 0.0002469979 -0.0003504499
7653 -6.208341012 0.00024696562 -0.00035041471
7654 -6.208341024 0.00024693336 -0.00035036745
7655 -6.208341093 0.0002469011 -0.00035032681
7656 -6.208341306 0.00024686886 -0.00035026753
7657 -6.20834139 0.00024683661 -0.00035022711
7658 -6.20834157 0.00024680438 -0.00035017223
7659 -6.208341641 0.00024677216 -0.00035012456
7660 -6.2083417 0.00024673995 -0.00035007809
7661 -6.208341853 0.00024670774 -0.00035003853
7662 -6.208341973 0.00024667553 -0.00034999107
7663 -6.208342112 0.00024664335 -0.00034994493
7664 -6.208342151 0.00024661117 -0.00034990123
7665 -6.208342207 0.000246579 -0.00034985603
7666 -6.208342475 0.00024654683 -0.00034979988
7667 -6.208342487 0.00024651467 -0.00034976231
7668 -6.208342628 0.00024648253 -0.00034971389
7669 -6.208342719 0.00024645039 -0.00034967626
7670 -6.208342766 0.00024641825 -0.00034962498
7671 -6.208342908 0.00024638614 -0.00034958664
7672 -6.208343009 0.00024635402 -0.00034953526
7673 -6.208343037 0.00024632191 -0.00034948848
7674 -6.208343172 0.00024628981 -0.00034944178
7675 -6.208343256 0.00024625772 -0.00034941028
7676 -6.208343437 0.00024622564 -0.00034935236
7677 -6.208343482 0.00024619358 -0.00034931848
7678 -6.208343535 0.00024616151 -0.00034927138
7679 -6.208343764 0.00024612945 -0.00034922472
7680 -6.208343877 0.0002460974 -0.00034916171
7681 -6.208343942 0.00024606537 -0.00034912172
7682 -6.208344066 0.00024603334 -0.00034907888
7683 -6.208344141 0.00024600131 -0.00034903662
7684 -6.208344212 0.0002459693 -0.00034899056
7685 -6.208344266 0.00024593728 -0.000348952
7686 -6.208344421 0.0002459053 -0.00034889798
7687 -6.208344543 0.0002458733 -0.00034885196
7688 -6.208344661 0.00024584133 -0.00034881189
7689 -6.208344814 0.00024580935 -0.00034875729
7690 -6.208344941 0.00024577738 -0.00034871651
7691 -6.20834499 0.00024574543 -0.00034867546
7692 -6.208345145 0.00024571348 -0.00034862214
7693 -6.208345223 0.00024568154 -0.00034857344
7694 -6.208345327 0.00024564962 -0.00034853255
7695 -6.208345395 0.00024561769 -0.00034849433
7696 -6.208345491 0.00024558578 -0.00034844684
7697 -6.208345601 0.00024555387 -0.00034839366
7698 -6.208345795 0.00024552197 -0.00034834859
7699 -6.208345826 0.00024549009 -0.00034830898
7700 -6.208345902 0.0002454582 -0.00034826226
7701 -6.208345956 0.00024542633 -0.00034822407
7702 -6.208346146 0.00024539447 -0.00034817008
7703 -6.208346273 0.00024536262 -0.00034813003
7704 -6.20834635 0.00024533077 -0.00034808319
7705 -6.208346507 0.00024529892 -0.00034802986
7706 -6.208346471 0.00024526709 -0.00034799687
7707 -6.208346665 0.00024523526 -0.00034795243
7708 -6.208346765 0.00024520345 -0.00034790053
7709 -6.208346752 0.00024517164 -0.0003478715
7710 -6.208346917 0.00024513984 -0.00034781663
7711 -6.208347162 0.00024510806 -0.00034776002
7712 -6.208347227 0.00024507627 -0.00034772596
7713 -6.208347226 0.00024504449 -0.0003476771
7714 -6.208347324 0.00024501273 -0.00034762336
7715 -6.208347503 0.00024498098 -0.00034758438
7716 -6.208347537 0.00024494923 -0.00034754818
7717 -6.208347664 0.00024491748 -0.00034749974
7718 -6.208347703 0.00024488575 -0.00034745081
7719 -6.208347852 0.00024485402 -0.00034741657
7720 -6.208347944 0.00024482231 -0.00034736475
7721 -6.208348077 0.00024479061 -0.00034731692
7722 -6.208348156 0.0002447589 -0.00034726644
7723 -6.208348292 0.00024472721 -0.00034723238
7724 -6.208348371 0.00024469553 -0.00034718461
7725 -6.208348501 0.00024466386 -0.00034713431
7726 -6.208348598 0.00024463219 -0.00034709564
7727 -6.208348694 0.00024460053 -0.00034705433
7728 -6.2083488 0.00024456887 -0.00034701222
7729 -6.208348941 0.00024453723 -0.0003469496
7730 -6.208348996 0.0002445056 -0.00034691857
7731 -6.208349093 0.00024447397 -0.00034687045
7732 -6.208349226 0.00024444235 -0.00034681936
7733 -6.208349271 0.00024441074 -0.00034677603
7734 -6.208349493 0.00024437914 -0.00034672554
7735 -6.208349439 0.00024434755 -0.00034669582
7736 -6.208349531 0.00024431596 -0.00034664173
7737 -6.208349758 0.00024428438 -0.00034659822
7738 -6.208349853 0.00024425282 -0.00034654949
7739 -6.208349971 0.00024422126 -0.00034651255
7740 -6.208350021 0.00024418971 -0.00034646312
7741 -6.208350138 0.00024415816 -0.00034642791
7742 -6.208350276 0.00024412662 -0.00034637165
7743 -6.208350293 0.0002440951 -0.0003463324
7744 -6.208350423 0.00024406357 -0.00034628256
7745 -6.208350553 0.00024403207 -0.00034624312
7746 -6.2083506 0.00024400055 -0.00034620146
7747 -6.208350751 0.00024396906 -0.00034615378
7748 -6.208350856 0.00024393758 -0.00034610299
7749 -6.208350994 0.0002439061 -0.00034606722
7750 -6.208351092 0.00024387462 -0.00034602019
7751 -6.208351192 0.00024384317 -0.00034597538
7752 -6.208351277 0.00024381171 -0.00034592016
7753 -6.208351352 0.00024378027 -0.00034588118
7754 -6.20835142 0.00024374882 -0.00034584061
7755 -6.208351606 0.00024371739 -0.00034579703
7756 -6.208351632 0.00024368597 -0.000345758
7757 -6.208351727 0.00024365455 -0.00034571115
7758 -6.208351875 0.00024362315 -0.00034566267
7759 -6.208352027 0.00024359175 -0.00034562233
7760 -6.208352081 0.00024356035 -0.0003455746
7761 -6.208352263 0.00024352899 -0.00034552477
7762 -6.208352293 0.00024349761 -0.00034548355
7763 -6.208352417 0.00024346624 -0.00034543587
7764 -6.208352423 0.00024343488 -0.00034540164
7765 -6.208352569 0.00024340353 -0.00034535664
7766 -6.208352703 0.00024337219 -0.00034530827
7767 -6.208352777 0.00024334086 -0.00034526309
7768 -6.208352916 0.00024330953 -0.00034521997
7769 -6.208352986 0.00024327821 -0.00034517129
7770 -6.208353051 0.0002432469 -0.00034513598
7771 -6.208353236 0.0002432156 -0.00034507893
7772 -6.208353265 0.00024318431 -0.00034504597
7773 -6.20835341 0.00024315303 -0.00034499708
7774 -6.208353492 0.00024312174 -0.00034495569
7775 -6.208353637 0.00024309048 -0.0003449044
7776 -6.208353717 0.00024305922 -0.00034486207
7777 -6.208353734 0.00024302796 -0.00034482474
7778 -6.208353895 0.00024299671 -0.00034478228
7779 -6.20835399 0.00024296548 -0.00034472641
7780 -6.208354164 0.00024293426 -0.0003446775
7781 -6.208354296 0.00024290303 -0.00034463546
7782 -6.208354332 0.00024287182 -0.00034460293
7783 -6.208354448 0.00024284061 -0.00034454898
7784 -6.208354545 0.00024280942 -0.00034450665
7785 -6.208354523 0.00024277823 -0.00034446946
7786 -6.2083547 0.00024274705 -0.00034442648
7787 -6.208354836 0.00024271588 -0.00034437744
7788 -6.208354882 0.0002426847 -0.00034433649
7789 -6.208355026 0.00024265355 -0.00034428658
7790 -6.208355224 0.00024262241 -0.00034423298
7791 -6.208355241 0.00024259127 -0.00034419263
7792 -6.208355313 0.00024256013 -0.00034414841
7793 -6.208355456 0.00024252901 -0.0003441096
7794 -6.208355551 0.00024249789 -0.00034406811
7795 -6.208355742 0.00024246678 -0.00034401909
7796 -6.208355749 0.00024243568 -0.0003439741
7797 -6.208355904 0.00024240459 -0.00034393558
7798 -6.208355925 0.0002423735 -0.00034389049
7799 -6.208356072 0.00024234242 -0.00034384427
7800 -6.208356094 0.00024231135 -0.0003437998
7801 -6.208356242 0.0002422803 -0.00034375641
7802 -6.208356335 0.00024224924 -0.00034371814
7803 -6.208356393 0.00024221819 -0.00034367729
7804 -6.208356543 0.00024218716 -0.00034362749
7805 -6.208356646 0.00024215613 -0.00034358323
7806 -6.208356692 0.0002421251 -0.00034355172
7807 -6.208356825 0.0002420941 -0.00034349631
7808 -6.208356997 0.00024206309 -0.00034345123
7809 -6.208356941 0.00024203209 -0.00034341271
7810 -6.208357153 0.0002420011 -0.00034336543
7811 -6.208357156 0.00024197011 -0.00034332374
7812 -6.208357478 0.00024193915 -0.00034327191
7813 -6.208357423 0.00024190817 -0.00034323128
7814 -6.208357556 0.00024187723 -0.00034319162
7815 -6.208357559 0.00024184627 -0.00034315006
7816 -6.208357748 0.00024181533 -0.00034310014
7817 -6.208357896 0.0002417844 -0.00034304878
7818 -6.208357972 0.00024175347 -0.00034300614
7819 -6.20835812 0.00024172255 -0.00034296619
7820 -6.208358241 0.00024169165 -0.00034292514
7821 -6.208358285 0.00024166074 -0.00034287057
7822 -6.208358362 0.00024162985 -0.00034284088
7823 -6.208358361 0.00024159895 -0.00034279993
7824 -6.208358569 0.00024156807 -0.00034274143
7825 -6.208358647 0.00024153721 -0.00034270616
7826 -6.208358825 0.00024150635 -0.00034266279
7827 -6.208358764 0.00024147549 -0.0003426263
7828 -6.208358872 0.00024144464 -0.00034258482
7829 -6.208359076 0.00024141381 -0.0003425218
7830 -6.208359138 0.00024138297 -0.00034249207
7831 -6.208359271 0.00024135215 -0.00034244538
7832 -6.208359434 0.00024132133 -0.00034239459
7833 -6.208359384 0.00024129053 -0.00034235406
7834 -6.208359588 0.00024125972 -0.00034231471
7835 -6.208359682 0.00024122893 -0.00034226972
7836 -6.208359806 0.00024119816 -0.00034222095
7837 -6.208359864 0.00024116738 -0.00034218343
7838 -6.20835999 0.0002411366 -0.0003421353
7839 -6.20836002 0.00024110584 -0.00034209042
7840 -6.208360156 0.00024107509 -0.00034205312
7841 -6.20836032 0.00024104436 -0.000342005
7842 -6.208360393 0.00024101361 -0.00034196381
7843 -6.208360446 0.00024098288 -0.00034191608
7844 -6.208360534 0.00024095216 -0.00034187679
7845 -6.208360612 0.00024092144 -0.00034183785
7846 -6.208360659 0.00024089073 -0.0003417971
7847 -6.20836086 0.00024086004 -0.00034174142
7848 -6.208360915 0.00024082934 -0.00034169894
7849 -6.208361101 0.00024079868 -0.0003416538
7850 -6.208361149 0.000240768 -0.00034161351
7851 -6.208361167 0.00024073733 -0.00034157381
7852 -6.208361406 0.00024070667 -0.00034152524
7853 -6.208361468 0.00024067602 -0.00034148961
7854 -6.208361479 0.00024064537 -0.00034143905
7855 -6.20836162 0.00024061474 -0.00034139449
7856 -6.208361778 0.00024058411 -0.00034135734
7857 -6.208361869 0.0002405535 -0.00034130167
7858 -6.208361939 0.00024052288 -0.00034126715
7859 -6.208362085 0.00024049227 -0.0003412224
7860 -6.208362186 0.00024046168 -0.0003411736
7861 -6.208362252 0.00024043109 -0.00034112771
7862 -6.208362345 0.00024040051 -0.00034109074
7863 -6.208362396 0.00024036994 -0.00034104574
7864 -6.208362577 0.00024033938 -0.00034100034
7865 -6.208362652 0.00024030881 -0.00034096312
7866 -6.20836275 0.00024027827 -0.00034091416
7867 -6.208362768 0.00024024772 -0.00034086493
7868 -6.208362998 0.00024021719 -0.00034083128
7869 -6.208363163 0.00024018667 -0.00034078632
7870 -6.20836317 0.00024015615 -0.00034073805
7871 -6.208363311 0.00024012563 -0.00034070537
7872 -6.208363377 0.00024009512 -0.00034066214
7873 -6.208363473 0.00024006463 -0.000340613
7874 -6.208363534 0.00024003414 -0.00034057039
7875 -6.208363533 0.00024000366 -0.00034054052
7876 -6.208363725 0.00023997319 -0.00034049158
7877 -6.20836386 0.00023994272 -0.00034044539
7878 -6.208363886 0.00023991227 -0.0003403985
7879 -6.2083641 0.00023988182 -0.00034035308
7880 -6.208364119 0.00023985138 -0.0003403177
7881 -6.208364257 0.00023982095 -0.00034027325
7882 -6.208364395 0.00023979052 -0.00034023189
7883 -6.208364467 0.00023976011 -0.00034018484
7884 -6.208364547 0.0002397297 -0.0003401325
7885 -6.208364552 0.00023969929 -0.00034009862
7886 -6.208364681 0.0002396689 -0.00034005372
7887 -6.208364773 0.0002396385 -0.0003400173
7888 -6.208364896 0.00023960813 -0.00033997945
7889 -6.208364983 0.00023957775 -0.00033992808
7890 -6.208365134 0.00023954739 -0.00033988723
7891 -6.208365145 0.00023951704 -0.00033984813
7892 -6.208365346 0.00023948668 -0.00033979005
7893 -6.208365393 0.00023945634 -0.00033975091
7894 -6.208365505 0.00023942602 -0.00033970659
7895 -6.208365613 0.00023939568 -0.00033966756
7896 -6.208365676 0.00023936536 -0.0003396243
7897 -6.208365776 0.00023933506 -0.00033957788
7898 -6.208365967 0.00023930476 -0.00033953604
7899 -6.208365939 0.00023927446 -0.00033949397
7900 -6.208366057 0.00023924417 -0.00033945942
7901 -6.208366144 0.00023921389 -0.00033941621
7902 -6.208366364 0.00023918363 -0.00033935914
7903 -6.208366362 0.00023915336 -0.00033932185
7904 -6.208366453 0.00023912309 -0.00033928704
7905 -6.208366545 0.00023909285 -0.0003392387
7906 -6.208366747 0.00023906261 -0.00033919951
7907 -6.208366816 0.00023903237 -0.000339152
7908 -6.208366937 0.00023900214 -0.00033910668
7909 -6.208366997 0.00023897193 -0.00033906792
7910 -6.208367172 0.00023894172 -0.00033902459
7911 -6.20836721 0.00023891151 -0.00033897572
7912 -6.208367293 0.00023888132 -0.00033894516
7913 -6.208367407 0.00023885114 -0.00033888778
7914 -6.20836743 0.00023882095 -0.00033885104
7915 -6.208367498 0.00023879078 -0.00033881711
7916 -6.208367632 0.00023876061 -0.00033877338
7917 -6.208367791 0.00023873046 -0.00033873598
7918 -6.208367979 0.00023870031 -0.00033867058
7919 -6.208367963 0.00023867016 -0.00033864415
7920 -6.208368058 0.00023864003 -0.00033859826
7921 -6.208368098 0.0002386099 -0.00033856052
7922 -6.208368218 0.00023857978 -0.00033850736
7923 -6.208368321 0.00023854967 -0.00033847213
7924 -6.208368407 0.00023851957 -0.00033842514
7925 -6.208368586 0.00023848947 -0.00033837794
7926 -6.208368734 0.00023845938 -0.0003383359
